graph_index,graph,n,initialization,editsWeight,usedIterations,actualPlateau,time,solved,solution_cost,time_exact,ratio
2607,bio-nr-2607-size-14,14,editing,3046,2,0,22.609769832342863,True,3046,0.0016894689999999999,1.0
2608,bio-nr-2608-size-5,5,trivial,0,2,0,0.13229693286120892,True,0,0.000233257,1.0
2609,bio-nr-2609-size-11,11,trivial,341,3,0,0.21547498181462288,True,341,0.0018460220000000001,1.0
2610,bio-nr-2610-size-56,56,trivial,15319,4,0,0.6689359433948994,True,15319,15.621440458,1.0
2611,bio-nr-2611-size-9,9,trivial,235,2,0,33.45367894507945,True,235,0.000809655,1.0
2612,bio-nr-2612-size-4,4,trivial,0,2,0,0.12927292846143246,True,0,0.000190082,1.0
2613,bio-nr-2613-size-8,8,trivial,0,3,0,24.13687389343977,True,0,0.00024630400000000003,1.0
2614,bio-nr-2614-size-3,3,trivial,0,2,0,0.14442484825849533,True,0,0.00020137400000000001,1.0
2615,bio-nr-2615-size-6,6,trivial,576,3,0,0.16817403957247734,True,576,0.00074689,1.0
2616,bio-nr-2616-size-9,9,trivial,0,3,0,0.1770190428942442,True,0,0.000325892,1.0
2617,bio-nr-2617-size-8,8,trivial,170,3,0,15.951574081555009,True,170,0.001046571,1.0
2618,bio-nr-2618-size-3,3,trivial,0,2,0,0.12479792349040507,True,0,0.000201415,1.0
2619,bio-nr-2619-size-10,10,trivial,1192,3,0,0.2025049179792404,True,1192,0.0009630719999999999,1.0
2620,bio-nr-2620-size-12,12,trivial,5,2,0,0.17556198872625828,True,5,0.000735373,1.0
2621,bio-nr-2621-size-3,3,trivial,0,2,0,0.12171384878456593,True,0,0.00021653200000000002,1.0
2622,bio-nr-2622-size-27,27,editing,7396,4,0,24.371420964598656,True,7396,0.182006992,1.0
2623,bio-nr-2623-size-6,6,trivial,125,2,0,0.12789503671228886,True,125,0.000723083,1.0
2624,bio-nr-2624-size-9,9,trivial,108,2,0,0.14391401782631874,True,108,0.000857749,1.0
2625,bio-nr-2625-size-8,8,trivial,318,4,0,0.19905297085642806,True,318,0.0007593610000000001,1.0
2626,bio-nr-2626-size-7,7,trivial,15,2,0,0.14349608682096004,True,15,0.0007538019999999999,1.0
2627,bio-nr-2627-size-5,5,trivial,0,2,0,0.13375398702919486,True,0,0.00021824,1.0
2628,bio-nr-2628-size-28,28,trivial,10075,5,0,0.4842749331146479,True,10075,0.14436806800000002,1.0
2629,bio-nr-2629-size-6,6,trivial,0,2,0,0.476751010864973,True,0,0.000244822,1.0
2630,bio-nr-2630-size-5,5,trivial,147,2,0,0.13999594375491142,True,147,0.0007067519999999999,1.0
2631,bio-nr-2631-size-9,9,trivial,0,2,0,0.1515350304543972,True,0,0.000243981,1.0
2632,bio-nr-2632-size-12,12,trivial,677,3,0,0.20655500702559948,True,677,0.001030168,1.0
2633,bio-nr-2633-size-9,9,trivial,0,3,0,0.1870219130069017,True,0,0.000242534,1.0
2634,bio-nr-2634-size-6,6,trivial,204,3,0,0.15623588114976886,True,204,0.0008458119999999999,1.0
2635,bio-nr-2635-size-9,9,trivial,0,3,0,0.17495593056082726,True,0,0.000283251,1.0
2636,bio-nr-2636-size-14,14,trivial,0,2,0,0.1827620435506105,True,0,0.000340588,1.0
2637,bio-nr-2637-size-4,4,trivial,0,2,0,0.14013913460075855,True,0,0.000232017,1.0
2638,bio-nr-2638-size-9,9,trivial,123,2,0,0.14342204667627811,True,123,0.000717977,1.0
2639,bio-nr-2639-size-8,8,trivial,267,2,0,0.14547212049365044,True,267,0.000840722,1.0
2640,bio-nr-2640-size-21,21,trivial,3797,3,0,0.3029610961675644,True,3797,0.015585449,1.0
2641,bio-nr-2641-size-3,3,trivial,0,2,0,0.1417100429534912,True,0,0.000237642,1.0
2642,bio-nr-2642-size-4,4,trivial,0,3,0,23.85280001908541,True,0,0.000218998,1.0
2643,bio-nr-2643-size-4,4,trivial,120,2,0,0.128990039229393,True,120,0.0007722539999999999,1.0
2644,bio-nr-2644-size-8,8,trivial,0,2,0,33.93641300499439,True,0,0.000211836,1.0
2645,bio-nr-2645-size-8,8,trivial,312,2,0,24.053164990618825,True,312,0.000820842,1.0
2646,bio-nr-2646-size-10,10,trivial,0,3,0,8.650388801470399,True,0,0.000268405,1.0
2647,bio-nr-2647-size-7,7,trivial,0,2,0,0.14046486467123032,True,0,0.000231533,1.0
2648,bio-nr-2648-size-5,5,trivial,7,2,0,0.12174597941339015,True,7,0.00072645,1.0
2649,bio-nr-2649-size-6,6,trivial,86,2,0,0.13584597036242485,True,86,0.000713408,1.0
2650,bio-nr-2650-size-9,9,trivial,73,3,0,0.17981510609388351,True,73,0.0008080339999999999,1.0
2651,bio-nr-2651-size-4,4,trivial,0,2,0,0.1337521243840456,True,0,0.000220527,1.0
2652,bio-nr-2652-size-5,5,trivial,0,2,0,0.13862713240087032,True,0,0.000233721,1.0
2653,bio-nr-2653-size-7,7,trivial,23,5,4,8.143693907186389,True,23,0.0008824210000000001,1.0
2654,bio-nr-2654-size-6,6,trivial,0,2,0,0.1488060224801302,True,0,0.000193022,1.0
2655,bio-nr-2655-size-15,15,trivial,1175,4,0,0.2272429410368204,True,1175,0.004592014,1.0
2656,bio-nr-2656-size-13,13,trivial,688,3,0,0.20066788420081136,True,688,0.001058299,1.0
2657,bio-nr-2657-size-5,5,trivial,442,2,0,0.1268030609935522,True,442,0.0007548460000000001,1.0
2658,bio-nr-2658-size-11,11,trivial,734,3,0,0.17420900985598564,True,734,0.0010889510000000001,1.0
2659,bio-nr-2659-size-5,5,trivial,66,3,0,23.0040920432657,True,66,0.000717658,1.0
2660,bio-nr-2660-size-9,9,trivial,0,3,0,0.17976085655391216,True,0,0.000275078,1.0
2661,bio-nr-2661-size-4,4,trivial,0,2,0,0.1246160827577114,True,0,0.00020455200000000002,1.0
2662,bio-nr-2662-size-5,5,trivial,43,3,0,29.57985387183727,True,43,0.0007274930000000001,1.0
2663,bio-nr-2663-size-18,18,trivial,0,3,0,0.2741280477494001,True,0,0.000370174,1.0
2664,bio-nr-2664-size-4,4,trivial,0,2,0,0.1270619686692953,True,0,0.00022783,1.0
2665,bio-nr-2665-size-18,18,trivial,0,3,0,0.3056491259485483,True,0,0.000410645,1.0
2666,bio-nr-2666-size-20,20,trivial,8978,4,0,0.3403569571673869,True,8978,0.023227602000000003,1.0
2667,bio-nr-2667-size-19,19,trivial,578,4,0,0.33445702865719795,True,578,0.001587882,1.0
2668,bio-nr-2668-size-10,10,trivial,219,3,0,0.1876039896160364,True,219,0.00086368,1.0
2669,bio-nr-2669-size-5,5,trivial,31,3,0,0.15506986528635025,True,31,0.0006853510000000001,1.0
2670,bio-nr-2670-size-16,16,trivial,0,2,0,0.2036301884800196,True,0,0.00036121199999999997,1.0
2671,bio-nr-2671-size-8,8,trivial,0,2,0,21.232693921774626,True,0,0.000265693,1.0
2672,bio-nr-2672-size-4,4,trivial,0,2,0,0.1294079702347517,True,0,0.000225352,1.0
2673,bio-nr-2673-size-19,19,trivial,19,2,0,0.2169699873775244,True,19,0.0011454710000000001,1.0
2674,bio-nr-2674-size-5,5,trivial,0,3,0,0.14918018132448194,True,0,0.00022285099999999998,1.0
2675,bio-nr-2675-size-9,9,trivial,1038,3,0,0.1841168850660324,True,1038,0.000823642,1.0
2676,bio-nr-2676-size-5,5,trivial,0,2,0,28.12644396908581,True,0,0.000248784,1.0
2677,bio-nr-2677-size-9,9,editing,182,2,0,53.06964297778904,True,182,0.000781129,1.0
2678,bio-nr-2678-size-9,9,trivial,0,2,0,0.17934292554855347,True,0,0.00023510099999999998,1.0
2679,bio-nr-2679-size-15,15,random_insert,2025,3,0,0.27635390870273113,True,2025,0.004279198,1.0
2680,bio-nr-2680-size-11,11,trivial,282,3,0,0.17143506556749344,True,282,0.000969883,1.0
2681,bio-nr-2681-size-13,13,trivial,420,3,0,0.22379704751074314,True,420,0.001007587,1.0
2682,bio-nr-2682-size-14,14,trivial,0,3,0,0.22851815447211266,True,0,0.000302531,1.0
2683,bio-nr-2683-size-7,7,trivial,40,4,0,0.18353993073105807,True,40,0.00071652,1.0
2684,bio-nr-2684-size-20,20,asc_degree_insert,2264,0,0,0.1992650795727968,True,2264,0.01637172,1.0
2685,bio-nr-2685-size-11,11,trivial,686,4,0,0.21588895469903946,True,686,0.001546335,1.0
2686,bio-nr-2686-size-18,18,trivial,1261,3,0,0.2498941030353308,True,1261,0.002192021,1.0
2687,bio-nr-2687-size-6,6,trivial,0,2,0,0.16119214706122875,True,0,0.000218507,1.0
2688,bio-nr-2688-size-9,9,trivial,0,3,0,0.180934090167284,True,0,0.000258527,1.0
2689,bio-nr-2689-size-6,6,trivial,0,2,0,0.13509788550436494,True,0,0.00022614,1.0
2690,bio-nr-2690-size-16,16,trivial,0,3,0,0.26786490343511105,True,0,0.00034132300000000004,1.0
2691,bio-nr-2691-size-15,15,trivial,621,3,0,0.2152749802917242,True,621,0.002366355,1.0
2692,bio-nr-2692-size-13,13,trivial,0,3,0,0.23127207532525065,True,0,0.000266763,1.0
2693,bio-nr-2693-size-14,14,trivial,0,2,0,0.21657091565430164,True,0,0.000301013,1.0
2694,bio-nr-2694-size-5,5,trivial,2,3,0,0.14565512537956238,True,2,0.0007125510000000001,1.0
2695,bio-nr-2695-size-23,23,trivial,1051,3,0,0.2462049014866352,True,1051,0.0029758140000000002,1.0
2696,bio-nr-2696-size-3,3,trivial,0,2,0,0.1192721538245678,True,0,0.00018728,1.0
2697,bio-nr-2697-size-7,7,trivial,203,3,0,0.16052019782364368,True,203,0.0008030089999999999,1.0
2698,bio-nr-2698-size-19,19,trivial,1949,5,1,0.3855840768665075,True,1949,0.00421819,1.0
2699,bio-nr-2699-size-7,7,trivial,384,4,0,0.1824379432946444,True,384,0.001488677,1.0
2700,bio-nr-2700-size-13,13,trivial,44,3,0,0.2268701791763305,True,44,0.0008818739999999999,1.0
2701,bio-nr-2701-size-9,9,trivial,85,5,0,0.2834638580679893,True,85,0.0016444000000000003,1.0
2702,bio-nr-2702-size-3,3,trivial,0,2,0,36.46452398970722,True,0,0.000231577,1.0
2703,bio-nr-2703-size-11,11,trivial,954,5,0,35.154580138623714,True,954,0.0011307939999999999,1.0
2704,bio-nr-2704-size-4,4,trivial,0,2,0,0.1267390325665474,True,0,0.000244984,1.0
2705,bio-nr-2705-size-6,6,trivial,0,3,0,0.15133689157664776,True,0,0.00019775900000000002,1.0
2706,bio-nr-2706-size-3,3,trivial,0,2,0,21.22894488275051,True,0,0.000317579,1.0
2707,bio-nr-2707-size-4,4,trivial,0,3,0,0.1516500487923622,True,0,0.00020072200000000002,1.0
2708,bio-nr-2708-size-25,25,trivial,0,3,0,0.3643089439719915,True,0,0.000560284,1.0
2709,bio-nr-2709-size-3,3,trivial,0,2,0,23.017249070107926,True,0,0.000224723,1.0
2710,bio-nr-2710-size-27,27,trivial,2545,4,0,0.3433660604059696,True,2545,0.021499771,1.0
2711,bio-nr-2711-size-8,8,trivial,303,2,0,0.1445410307496786,True,303,0.00085437,1.0
2712,bio-nr-2712-size-10,10,trivial,722,2,0,0.15273387543857098,True,722,0.0009326889999999999,1.0
2713,bio-nr-2713-size-8,8,trivial,89,3,0,0.17234100960195065,True,89,0.0007087860000000001,1.0
2714,bio-nr-2714-size-14,14,trivial,180,3,0,33.70473417453468,True,180,0.001164995,1.0
2715,bio-nr-2715-size-13,13,trivial,395,4,0,0.2631670795381069,True,395,0.001975233,1.0
2716,bio-nr-2716-size-6,6,trivial,0,2,0,0.14051399193704128,True,0,0.00025104,1.0
2717,bio-nr-2717-size-14,14,trivial,0,2,0,26.150155114009976,True,0,0.00033470099999999997,1.0
2718,bio-nr-2718-size-13,13,trivial,52,3,0,0.17635500989854336,True,52,0.001167424,1.0
2719,bio-nr-2719-size-15,15,trivial,489,5,0,0.3259759396314621,True,489,0.001661856,1.0
2720,bio-nr-2720-size-7,7,trivial,0,3,0,0.1795198768377304,True,0,0.000217343,1.0
2721,bio-nr-2721-size-4,4,trivial,0,2,0,26.263431878760446,True,0,0.00023879900000000002,1.0
2722,bio-nr-2722-size-13,13,trivial,1553,4,0,0.2512431237846613,True,1553,0.004080125,1.0
2723,bio-nr-2723-size-11,11,trivial,385,3,0,0.19264803268015385,True,385,0.000917394,1.0
2724,bio-nr-2724-size-5,5,trivial,0,3,0,0.14339620247483253,True,0,0.00020707900000000001,1.0
2725,bio-nr-2725-size-13,13,trivial,470,3,0,0.2417678479105234,True,470,0.001258397,1.0
2726,bio-nr-2726-size-14,14,trivial,3803,4,0,0.26273797266185284,True,3803,0.010129042,1.0
2727,bio-nr-2727-size-16,16,trivial,1551,3,0,0.24088099598884585,True,1551,0.001419017,1.0
2728,bio-nr-2728-size-13,13,trivial,149,2,0,41.734492871910334,True,149,0.000931607,1.0
2729,bio-nr-2729-size-5,5,trivial,0,2,0,0.14726282097399235,True,0,0.000202535,1.0
2730,bio-nr-2730-size-8,8,trivial,0,2,0,0.15013013035058975,True,0,0.00021136,1.0
2731,bio-nr-2731-size-3,3,trivial,0,2,0,0.12653786689043045,True,0,0.00021951400000000003,1.0
2732,bio-nr-2732-size-3,3,trivial,0,2,0,0.14261901378631592,True,0,0.00017465099999999998,1.0
2733,bio-nr-2733-size-4,4,trivial,0,2,0,0.12471014633774755,True,0,0.00019528400000000002,1.0
2734,bio-nr-2734-size-3,3,trivial,0,2,0,0.12271804735064508,True,0,0.000224884,1.0
2735,bio-nr-2735-size-8,8,trivial,0,2,0,20.25709697045386,True,0,0.00025827799999999997,1.0
2736,bio-nr-2736-size-3,3,trivial,0,2,0,0.14483905397355554,True,0,0.00021481,1.0
2737,bio-nr-2737-size-5,5,trivial,246,3,0,0.1494439784437418,True,246,0.00080385,1.0
2738,bio-nr-2738-size-9,9,trivial,235,3,0,0.17568492330610752,True,235,0.0007866430000000001,1.0
2739,bio-nr-2739-size-10,10,trivial,49,3,0,0.1866270322352648,True,49,0.000884371,1.0
2740,bio-nr-2740-size-4,4,trivial,97,2,0,0.14528795145452025,True,97,0.0006467830000000001,1.0
2741,bio-nr-2741-size-11,11,trivial,0,2,0,0.1999149098992348,True,0,0.000294141,1.0
2742,bio-nr-2742-size-15,15,trivial,1405,4,0,0.24981400929391384,True,1405,0.002960858,1.0
2743,bio-nr-2743-size-16,16,trivial,483,3,0,0.263960100710392,True,483,0.00130955,1.0
2744,bio-nr-2744-size-5,5,trivial,0,2,0,30.0655160099268,True,0,0.000224995,1.0
2745,bio-nr-2745-size-26,26,random_insert,6523,3,0,0.3068938385695219,True,6523,0.17959495600000003,1.0
2746,bio-nr-2746-size-16,16,trivial,641,3,0,0.2458470407873392,True,641,0.0020318239999999998,1.0
2747,bio-nr-2747-size-6,6,trivial,0,3,0,0.15487591736018658,True,0,0.000262597,1.0
2748,bio-nr-2748-size-6,6,trivial,126,2,0,0.12538908049464226,True,126,0.001142007,1.0
2749,bio-nr-2749-size-4,4,trivial,0,2,0,21.443233825266358,True,0,0.000209193,1.0
2750,bio-nr-2750-size-34,34,trivial,3130,3,0,0.31550112180411816,True,3130,0.018687419,1.0
2751,bio-nr-2751-size-4,4,trivial,0,3,0,0.16581197269260886,True,0,0.00019396599999999998,1.0
2752,bio-nr-2752-size-5,5,trivial,39,3,0,0.15080487355589867,True,39,0.000691645,1.0
2753,bio-nr-2753-size-4,4,trivial,0,2,0,30.669905012473464,True,0,0.000219653,1.0
2754,bio-nr-2754-size-11,11,trivial,921,3,0,0.18468080088496208,True,921,0.00227849,1.0
2755,bio-nr-2755-size-38,38,trivial,13644,5,4,40.82716815173626,True,13644,0.858700515,1.0
2756,bio-nr-2756-size-5,5,trivial,0,3,0,0.15352386981248856,True,0,0.000262764,1.0
2757,bio-nr-2757-size-4,4,trivial,15,3,0,0.1404760405421257,True,15,0.000693386,1.0
2758,bio-nr-2758-size-4,4,trivial,0,3,0,0.1499380450695753,True,0,0.000200077,1.0
2759,bio-nr-2759-size-19,19,trivial,722,4,0,0.2399131190031767,True,722,0.004441051,1.0
2760,bio-nr-2760-size-6,6,trivial,0,2,0,0.14629005454480648,True,0,0.000237252,1.0
2761,bio-nr-2761-size-14,14,trivial,2382,3,0,0.22434908896684647,True,2382,0.002181466,1.0
2762,bio-nr-2762-size-22,22,random_insert,1029,2,0,0.2772090956568718,True,1029,0.00731295,1.0
2763,bio-nr-2763-size-35,35,trivial,5458,4,0,0.4759379662573338,True,5458,0.371475376,1.0
2764,bio-nr-2764-size-18,18,trivial,474,3,0,25.28122300282121,True,474,0.0020544960000000003,1.0
2765,bio-nr-2765-size-13,13,trivial,810,4,0,0.2531339414417744,True,810,0.003338973,1.0
2766,bio-nr-2766-size-5,5,trivial,0,2,0,0.12953602708876133,True,0,0.00019827900000000002,1.0
2767,bio-nr-2767-size-22,22,trivial,848,5,2,29.849471058696512,True,848,0.004690783,1.0
2768,bio-nr-2768-size-3,3,trivial,0,2,0,0.14718202874064445,True,0,0.00019736900000000003,1.0
2769,bio-nr-2769-size-9,9,trivial,228,2,0,0.144139863550663,True,228,0.00084638,1.0
2770,bio-nr-2770-size-3,3,trivial,0,2,0,29.444991145282984,True,0,0.000194632,1.0
2771,bio-nr-2771-size-4,4,trivial,0,2,0,0.12398208491504192,True,0,0.000202681,1.0
2772,bio-nr-2772-size-12,12,trivial,118,2,0,0.1798958983272314,True,118,0.00125319,1.0
2773,bio-nr-2773-size-4,4,trivial,0,2,0,0.13055792078375816,True,0,0.000221688,1.0
2774,bio-nr-2774-size-6,6,trivial,203,3,0,0.14227512292563915,True,203,0.00064815,1.0
2775,bio-nr-2775-size-4,4,trivial,0,2,0,0.12536486610770226,True,0,0.00022208200000000002,1.0
2776,bio-nr-2776-size-24,24,trivial,1706,3,0,0.3642619121819735,True,1706,0.006085352,1.0
2777,bio-nr-2777-size-23,23,trivial,409,3,0,0.31105801463127136,True,409,0.002090775,1.0
2778,bio-nr-2778-size-4,4,trivial,0,2,0,0.13038096949458122,True,0,0.000243172,1.0
2779,bio-nr-2779-size-6,6,trivial,0,2,0,0.14568795450031755,True,0,0.00024248099999999998,1.0
2780,bio-nr-2780-size-3,3,trivial,0,2,0,6.937464000657201,True,0,0.000198995,1.0
2781,bio-nr-2781-size-7,7,trivial,0,3,0,0.1690569333732128,True,0,0.000244338,1.0
2782,bio-nr-2782-size-5,5,trivial,0,3,0,0.15504704788327214,True,0,0.000233642,1.0
2783,bio-nr-2783-size-3,3,trivial,0,2,0,18.26133904978633,True,0,0.0002292,1.0
2784,bio-nr-2784-size-3,3,trivial,0,2,0,0.1310871448367834,True,0,0.00022334,1.0
2785,bio-nr-2785-size-4,4,trivial,0,3,0,0.15877117402851582,True,0,0.000199727,1.0
2786,bio-nr-2786-size-4,4,trivial,0,2,0,0.13371999375522134,True,0,0.00021517900000000002,1.0
2787,bio-nr-2787-size-14,14,editing,2285,2,0,47.17537597753108,True,2285,0.001447886,1.0
2788,bio-nr-2788-size-15,15,trivial,905,3,0,0.23153191432356834,True,905,0.002127887,1.0
2789,bio-nr-2789-size-7,7,trivial,0,3,0,0.16555888578295708,True,0,0.00021837,1.0
2790,bio-nr-2790-size-6,6,trivial,0,2,0,0.13126200065016747,True,0,0.000184429,1.0
2791,bio-nr-2791-size-8,8,trivial,0,3,0,0.1906231045722961,True,0,0.000202793,1.0
2792,bio-nr-2792-size-3,3,trivial,0,2,0,0.14123693108558655,True,0,0.000182164,1.0
2793,bio-nr-2793-size-6,6,trivial,0,3,0,0.15369988977909088,True,0,0.000310333,1.0
